machine_name,collected_by,timestamp,query_id,template_id,run_number,join_count,where_count,group_by_count,order_by_count,subquery_count,query_length,aggregate_count,distinct_count,condition_count,table_count,cpu_percent,memory_used_mb,disk_read_bytes,disk_write_bytes,seq_scan_count,index_scan_count,hash_join_count,nested_loop_count,merge_join_count,sort_count,aggregate_node_count,total_nodes,plan_rows,actual_rows,node_type,parallel_aware,execution_time
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:25:40.525646,Q015_V009,Q_0179,2,0,2,1,1,2,434,2,0,2,3,28.1,6594.74,87580346880,18335965184,0,2,0,1,0,1,2,9,2,1.0,Sort,0,10.133
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:25:45.562817,Q015_V009,Q_0179,3,0,2,1,1,2,434,2,0,2,3,30.6,6608.36,87580350976,18336419840,0,2,0,1,0,1,2,9,2,1.0,Sort,0,15.261
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:25:50.608629,Q015_V010,Q_0180,1,0,2,1,1,2,434,2,0,2,3,29.7,6621.8,87580712448,18336825344,0,2,0,1,0,1,2,9,2,1.0,Sort,0,10.322
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:25:55.632986,Q015_V010,Q_0180,2,0,2,1,1,2,434,2,0,2,3,33.6,6610.94,87580720640,18337275904,0,2,0,1,0,1,2,9,2,1.0,Sort,0,7.482
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:00.667779,Q015_V010,Q_0180,3,0,2,1,1,2,434,2,0,2,3,29.7,6626.96,87580724736,18337685504,0,2,0,1,0,1,2,9,2,1.0,Sort,0,15.98
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:05.694881,Q016_V001,Q_0181,1,0,2,1,1,1,421,1,1,4,2,26.3,6619.47,87580745216,18338029568,3,0,1,0,0,2,1,8,151,158.0,Sort,0,5.65
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:10.721067,Q016_V001,Q_0181,2,0,2,1,1,1,421,1,1,4,2,23.3,6618.51,87580773888,18338336768,3,0,1,0,0,2,1,8,151,158.0,Sort,0,6.725
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:15.783045,Q016_V001,Q_0181,3,0,2,1,1,1,421,1,1,4,2,22.6,6630.12,87580835328,18338877440,3,0,1,0,0,2,1,8,151,158.0,Sort,0,27.984
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:20.809330,Q016_V002,Q_0182,1,0,2,1,1,1,421,1,1,4,2,27.1,6613.62,87580847616,18339168256,3,0,1,0,0,2,1,8,150,157.0,Sort,0,4.211
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:25.833500,Q016_V002,Q_0182,2,0,2,1,1,1,421,1,1,4,2,21.7,6607.11,87580880384,18339635200,3,0,1,0,0,2,1,8,150,157.0,Sort,0,7.567
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:30.865560,Q016_V002,Q_0182,3,0,2,1,1,1,421,1,1,4,2,33.2,6596.66,87581085184,18340984832,3,0,1,0,0,2,1,8,150,157.0,Sort,0,6.637
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:35.896797,Q016_V003,Q_0183,1,0,2,1,1,1,421,1,1,4,2,23.6,6640.75,87581498880,18341439488,3,0,1,0,0,2,1,8,150,159.0,Sort,0,6.463
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:40.915555,Q016_V003,Q_0183,2,0,2,1,1,1,421,1,1,4,2,38.5,6634.14,87581502976,18342225920,3,0,1,0,0,2,1,8,150,159.0,Sort,0,4.394
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:45.933548,Q016_V003,Q_0183,3,0,2,1,1,1,421,1,1,4,2,25.6,6637.18,87581535744,18342770688,3,0,1,0,0,2,1,8,150,159.0,Sort,0,5.511
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:50.955251,Q016_V004,Q_0184,1,0,2,1,1,1,418,1,1,4,2,33.7,6643.04,87581539840,18343143424,3,0,1,0,0,2,1,8,124,130.0,Sort,0,5.194
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:26:56.013775,Q016_V004,Q_0184,2,0,2,1,1,1,418,1,1,4,2,31.8,6654.76,87581691392,18343589888,3,0,1,0,0,2,1,8,124,130.0,Sort,0,23.445
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:01.040269,Q016_V004,Q_0184,3,0,2,1,1,1,418,1,1,4,2,31.4,6648.16,87581879808,18343901184,3,0,1,0,0,2,1,8,124,130.0,Sort,0,4.928
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:06.068124,Q016_V005,Q_0185,1,0,2,1,1,1,414,1,1,4,2,23.7,6644.0,87581883904,18344486912,3,0,1,0,0,2,1,8,111,115.0,Sort,0,5.067
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:11.089060,Q016_V005,Q_0185,2,0,2,1,1,1,414,1,1,4,2,25.5,6563.94,87581974016,18380269568,3,0,1,0,0,2,1,8,111,115.0,Sort,0,5.291
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:16.115098,Q016_V005,Q_0185,3,0,2,1,1,1,414,1,1,4,2,24.1,6569.61,87582125568,18380658688,3,0,1,0,0,2,1,8,111,115.0,Sort,0,5.907
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:21.137239,Q016_V006,Q_0186,1,0,2,1,1,1,420,1,1,4,2,19.6,6565.68,87582166528,18381166592,3,0,1,0,0,2,1,8,150,159.0,Sort,0,3.617
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:26.156271,Q016_V006,Q_0186,2,0,2,1,1,1,420,1,1,4,2,19.7,6569.38,87582170624,18381768704,3,0,1,0,0,2,1,8,150,159.0,Sort,0,4.319
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:31.187771,Q016_V006,Q_0186,3,0,2,1,1,1,420,1,1,4,2,25.1,6563.67,87582174720,18382112768,3,0,1,0,0,2,1,8,150,159.0,Sort,0,7.181
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:36.205967,Q016_V007,Q_0187,1,0,2,1,1,1,414,1,1,4,2,22.4,6580.05,87582178816,18382596096,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,2.644
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:41.222425,Q016_V007,Q_0187,2,0,2,1,1,1,414,1,1,4,2,29.1,6566.62,87582232064,18383943680,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,3.676
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:46.239869,Q016_V007,Q_0187,3,0,2,1,1,1,414,1,1,4,2,24.9,6580.39,87582400000,18384925184,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,3.655
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:51.279719,Q016_V008,Q_0188,1,0,2,1,1,1,414,1,1,4,2,26.9,6585.11,87582408192,18385322496,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,12.586
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:27:56.305604,Q016_V008,Q_0188,2,0,2,1,1,1,414,1,1,4,2,25.0,6584.07,87582666240,18385809920,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,5.976
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:01.332679,Q016_V008,Q_0188,3,0,2,1,1,1,414,1,1,4,2,25.8,6595.43,87582735872,18386113024,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,5.957
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:06.350746,Q016_V009,Q_0189,1,0,2,1,1,1,415,1,1,4,2,32.8,6575.11,87582739968,18386526720,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,2.533
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:11.367299,Q016_V009,Q_0189,2,0,2,1,1,1,415,1,1,4,2,35.7,6565.89,87582748160,18387182080,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,2.685
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:16.404740,Q016_V009,Q_0189,3,0,2,1,1,1,415,1,1,4,2,29.0,6585.66,87582785024,18387616256,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,10.885
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:21.450676,Q016_V010,Q_0190,1,0,2,1,1,1,401,1,1,4,2,28.5,6594.38,87582952960,18387956224,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,12.066
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:26.476756,Q016_V010,Q_0190,2,0,2,1,1,1,401,1,1,4,2,26.4,6580.55,87582957056,18389227008,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,6.487
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:31.495965,Q016_V010,Q_0190,3,0,2,1,1,1,401,1,1,4,2,25.6,6594.83,87582965248,18389499904,3,0,1,0,0,1,1,7,150,159.0,Aggregate,0,3.337
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:36.514672,Q017_V001,Q_0191,1,0,2,0,0,1,241,2,0,3,2,25.9,6600.56,87582969344,18389827584,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,0.494
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:41.531383,Q017_V001,Q_0191,2,0,2,0,0,1,241,2,0,3,2,21.6,6592.49,87583038976,18390257664,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,0.246
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:46.549973,Q017_V001,Q_0191,3,0,2,0,0,1,241,2,0,3,2,28.1,6603.16,87583075840,18390732800,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,0.309
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:51.578251,Q017_V002,Q_0192,1,0,2,0,0,1,241,2,0,3,2,19.8,6601.77,87583145472,18390986752,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,0.533
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:28:56.595793,Q017_V002,Q_0192,2,0,2,0,0,1,241,2,0,3,2,18.4,6651.53,87583211008,18391506944,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,0.253
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:01.609535,Q017_V002,Q_0192,3,0,2,0,0,1,241,2,0,3,2,31.1,6635.71,87583211008,18391912448,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,0.238
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:06.852105,Q017_V003,Q_0193,1,0,2,0,0,1,240,2,0,3,2,37.0,6584.81,87583284736,18392276992,3,0,0,1,0,0,2,7,1,1.0,Aggregate,0,226.566
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:12.091076,Q017_V003,Q_0193,2,0,2,0,0,1,240,2,0,3,2,27.7,6593.88,87583288832,18392809472,3,0,0,1,0,0,2,7,1,1.0,Aggregate,0,225.086
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:17.352467,Q017_V003,Q_0193,3,0,2,0,0,1,240,2,0,3,2,28.1,6590.9,87583292928,18393178112,3,0,0,1,0,0,2,7,1,1.0,Aggregate,0,227.163
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:22.613265,Q017_V004,Q_0194,1,0,2,0,0,1,240,2,0,3,2,24.3,6602.92,87584296448,18393636864,3,0,0,1,0,0,2,7,1,1.0,Aggregate,0,240.251
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:27.866912,Q017_V004,Q_0194,2,0,2,0,0,1,240,2,0,3,2,21.6,6611.34,87584300544,18394152960,3,0,0,1,0,0,2,7,1,1.0,Aggregate,0,225.729
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:33.126032,Q017_V004,Q_0194,3,0,2,0,0,1,240,2,0,3,2,18.4,6611.96,87584304640,18395566080,3,0,0,1,0,0,2,7,1,1.0,Aggregate,0,242.226
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:38.408886,Q017_V005,Q_0195,1,0,2,0,0,1,241,2,0,3,2,30.8,6639.31,87584308736,18395914240,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,269.534
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:43.659518,Q017_V005,Q_0195,2,0,2,0,0,1,241,2,0,3,2,31.1,6619.09,87584312832,18396536832,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,236.195
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:48.924512,Q017_V005,Q_0195,3,0,2,0,0,1,241,2,0,3,2,20.7,6623.51,87584325120,18396942336,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,247.94
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:54.209813,Q017_V006,Q_0196,1,0,2,0,0,1,241,2,0,3,2,30.9,6607.96,87584329216,18397425664,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,270.179
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:29:59.487496,Q017_V006,Q_0196,2,0,2,0,0,1,241,2,0,3,2,25.3,6633.03,87584697856,18397712384,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,262.167
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:04.860378,Q017_V006,Q_0196,3,0,2,0,0,1,241,2,0,3,2,21.2,6602.17,87584701952,18398228480,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,355.437
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:09.980507,Q017_V007,Q_0197,1,0,2,0,0,1,241,2,0,3,2,34.5,6609.87,87584742912,18399633408,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,105.941
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:15.133829,Q017_V007,Q_0197,2,0,2,0,0,1,241,2,0,3,2,31.9,6634.02,87613010432,18400382976,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,133.06
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:20.280458,Q017_V007,Q_0197,3,0,2,0,0,1,241,2,0,3,2,34.1,6633.79,87613592064,18401357824,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,127.37
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:25.392171,Q017_V008,Q_0198,1,0,2,0,0,1,241,2,0,3,2,25.3,6614.98,87613760000,18401767424,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,96.972
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:30.511536,Q017_V008,Q_0198,2,0,2,0,0,1,241,2,0,3,2,26.6,6643.14,87633059328,18402387968,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,102.771
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:35.643359,Q017_V008,Q_0198,3,0,2,0,0,1,241,2,0,3,2,28.5,6652.8,87633362432,18402940928,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,116.384
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:40.747732,Q017_V009,Q_0199,1,0,2,0,0,1,241,2,0,3,2,19.8,6652.63,87633370624,18403321856,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,88.462
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:45.875729,Q017_V009,Q_0199,2,0,2,0,0,1,241,2,0,3,2,29.0,6638.23,87691739136,18403883008,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,108.151
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:30:51.005383,Q017_V009,Q_0199,3,0,2,0,0,1,241,2,0,3,2,25.8,6643.41,87691776000,18404182016,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,113.182
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:35:56.917508,Q017_V010,Q_0200,1,0,2,0,0,1,241,2,0,3,2,58.4,6851.86,93749808128,19175166976,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,112.349
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:02.281936,Q017_V010,Q_0200,2,0,2,0,0,1,241,2,0,3,2,46.2,6834.91,93765232128,19175474176,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,325.122
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:07.394511,Q017_V010,Q_0200,3,0,2,0,0,1,241,2,0,3,2,38.3,6837.35,93766804480,19177075712,3,0,1,0,0,0,2,7,1,1.0,Aggregate,0,95.297
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:12.443369,Q018_V001,Q_0201,1,0,1,2,1,1,378,2,0,2,2,22.3,6842.84,93766996992,19177432064,4,0,3,0,0,1,2,13,6701,16.0,Sort,0,16.363
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:17.478956,Q018_V001,Q_0201,2,0,1,2,1,1,378,2,0,2,2,38.1,6859.05,93767760896,19178873856,4,0,3,0,0,1,2,13,6701,16.0,Sort,0,16.805
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:22.515270,Q018_V001,Q_0201,3,0,1,2,1,1,378,2,0,2,2,23.6,6853.13,93767777280,19179160576,4,0,3,0,0,1,2,13,6701,16.0,Sort,0,16.844
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:27.591692,Q018_V002,Q_0202,1,0,1,2,1,1,377,2,0,2,2,37.8,6883.58,93768061440,19180637184,4,0,3,0,0,1,2,13,6701,3828.0,Sort,0,53.324
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:32.644587,Q018_V002,Q_0202,2,0,1,2,1,1,377,2,0,2,2,21.9,6885.03,93769155584,19181981696,4,0,3,0,0,1,2,13,6701,3828.0,Sort,0,36.197
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:37.726429,Q018_V002,Q_0202,3,0,1,2,1,1,377,2,0,2,2,36.1,6894.69,93781625856,19183485952,4,0,3,0,0,1,2,13,6701,3828.0,Sort,0,58.921
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:42.788086,Q018_V003,Q_0203,1,0,1,2,1,1,378,2,0,2,2,30.8,6881.36,93782332416,19183744000,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,42.947
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:47.857811,Q018_V003,Q_0203,2,0,1,2,1,1,378,2,0,2,2,39.6,6925.1,93782680576,19185267712,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,50.761
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:52.961870,Q018_V003,Q_0203,3,0,1,2,1,1,378,2,0,2,2,31.4,6847.05,93782975488,19216135168,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,71.275
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:36:58.071599,Q018_V004,Q_0204,1,0,1,2,1,1,378,2,0,2,2,43.8,6826.24,93783316992,19233309696,4,0,3,0,0,1,2,13,6701,1148.0,Sort,0,73.34
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:03.141831,Q018_V004,Q_0204,2,0,1,2,1,1,378,2,0,2,2,34.7,6837.11,93784593408,19233879040,4,0,3,0,0,1,2,13,6701,1148.0,Sort,0,33.967
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:08.199569,Q018_V004,Q_0204,3,0,1,2,1,1,378,2,0,2,2,40.3,6844.08,93785117696,19235423232,4,0,3,0,0,1,2,13,6701,1148.0,Sort,0,30.466
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:13.253092,Q018_V005,Q_0205,1,0,1,2,1,1,377,2,0,2,2,25.8,6833.1,93785322496,19235738624,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,35.72
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:18.353827,Q018_V005,Q_0205,2,0,1,2,1,1,377,2,0,2,2,29.3,6823.57,93788508672,19237168128,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,59.911
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:23.436747,Q018_V005,Q_0205,3,0,1,2,1,1,377,2,0,2,2,24.2,6814.07,93789045248,19237389312,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,48.274
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:28.540248,Q018_V006,Q_0206,1,0,1,2,1,1,371,2,0,2,2,27.6,6801.97,93789458944,19239408640,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,63.346
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:33.659220,Q018_V006,Q_0206,2,0,1,2,1,1,371,2,0,2,2,32.0,6855.3,93795550208,19241636864,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,97.048
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:38.747870,Q018_V006,Q_0206,3,0,1,2,1,1,371,2,0,2,2,29.2,6837.85,93795701760,19243111424,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,66.761
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:43.796840,Q018_V007,Q_0207,1,0,1,2,1,1,374,2,0,2,2,25.8,6850.16,93797144064,19244101120,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,31.689
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:48.863009,Q018_V007,Q_0207,2,0,1,2,1,1,374,2,0,2,2,33.6,6867.51,93798395392,19246824960,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,41.469
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:53.958536,Q018_V007,Q_0207,3,0,1,2,1,1,374,2,0,2,2,28.4,6873.32,93798705664,19247341056,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,74.556
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:37:59.017431,Q018_V008,Q_0208,1,0,1,2,1,1,375,2,0,2,2,40.1,6874.25,93799156224,19248856576,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,38.289
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:04.081982,Q018_V008,Q_0208,2,0,1,2,1,1,375,2,0,2,2,34.6,6863.22,93799262720,19249184256,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,45.989
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:09.155253,Q018_V008,Q_0208,3,0,1,2,1,1,375,2,0,2,2,31.2,6860.72,93799557632,19250462208,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,39.759
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:14.218227,Q018_V009,Q_0209,1,0,1,2,1,1,376,2,0,2,2,21.9,6863.26,93799774720,19251039744,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,44.025
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:19.291868,Q018_V009,Q_0209,2,0,1,2,1,1,376,2,0,2,2,36.8,6829.38,93802564096,19252497920,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,51.986
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:24.343773,Q018_V009,Q_0209,3,0,1,2,1,1,376,2,0,2,2,26.6,6820.05,93802772992,19252899328,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,35.268
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:29.400426,Q018_V010,Q_0210,1,0,1,2,1,1,377,2,0,2,2,35.1,6816.37,93804476416,19255532544,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,39.794
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:34.452664,Q018_V010,Q_0210,2,0,1,2,1,1,377,2,0,2,2,26.2,6787.95,93806319616,19256626176,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,34.759
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:39.511413,Q018_V010,Q_0210,3,0,1,2,1,1,377,2,0,2,2,28.5,6762.74,93806553088,19258067968,4,0,3,0,0,1,2,13,6701,2446.0,Sort,0,42.915
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:44.547994,Q019_V001,Q_0211,1,0,1,0,0,0,887,1,0,26,1,33.1,6720.91,93807400960,19258272768,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,5.633
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:49.571276,Q019_V001,Q_0211,2,0,1,0,0,0,887,1,0,26,1,27.0,6722.64,93807433728,19259546624,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,7.243
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:54.608639,Q019_V001,Q_0211,3,0,1,0,0,0,887,1,0,26,1,28.2,6765.56,93807511552,19259972608,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,12.206
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:38:59.638273,Q019_V002,Q_0212,1,0,1,0,0,0,887,1,0,26,1,58.8,6806.35,93821125632,19261533184,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,11.032
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:04.664024,Q019_V002,Q_0212,2,0,1,0,0,0,887,1,0,26,1,44.4,6798.82,93841056768,19264932864,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,7.759
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:09.694341,Q019_V002,Q_0212,3,0,1,0,0,0,887,1,0,26,1,51.4,6797.1,93841791488,19267726336,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,6.378
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:14.731694,Q019_V003,Q_0213,1,0,1,0,0,0,887,1,0,26,1,44.0,6803.73,93842399744,19268586496,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,17.331
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:19.758420,Q019_V003,Q_0213,2,0,1,0,0,0,887,1,0,26,1,35.6,6806.86,93842592768,19270360064,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,9.261
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:24.785584,Q019_V003,Q_0213,3,0,1,0,0,0,887,1,0,26,1,24.8,6786.57,93842846720,19272104960,2,0,1,0,0,0,1,5,1,1.0,Aggregate,0,9.61
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:30.420374,Q019_V004,Q_0214,1,0,1,0,0,0,886,1,0,26,1,52.8,6840.2,93843928064,19274251264,2,0,0,1,0,0,1,5,1,1.0,Aggregate,0,612.058
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:36.007607,Q019_V004,Q_0214,2,0,1,0,0,0,886,1,0,26,1,28.3,6843.8,93844304896,19275160576,2,0,0,1,0,0,1,5,1,1.0,Aggregate,0,563.447
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:41.616416,Q019_V004,Q_0214,3,0,1,0,0,0,886,1,0,26,1,40.8,6782.74,93844556800,19276573696,2,0,0,1,0,0,1,5,1,1.0,Aggregate,0,593.179
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:49.401765,Q019_V005,Q_0215,1,0,1,0,0,0,886,1,0,26,1,29.2,6767.98,93858897408,19278220288,2,0,0,1,0,0,1,5,1,1.0,Aggregate,0,2766.874
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:39:57.086023,Q019_V005,Q_0215,2,0,1,0,0,0,886,1,0,26,1,30.7,6820.74,93859374592,19280006144,2,0,0,1,0,0,1,5,1,1.0,Aggregate,0,2661.517
DESKTOP-KQF03T0,Jashvanth,2026-06-30T10:40:05.510187,Q019_V005,Q_0215,3,0,1,0,0,0,886,1,0,26,1,45.6,7034.39,93860106752,19283126272,2,0,0,1,0,0,1,5,1,1.0,Aggregate,0,3389.825
